"Classification","Year","Period","Period.Desc.","Aggregate.Level","Is.Leaf.Code","Trade.Flow.Code","Trade.Flow","Reporter.Code","Reporter","Reporter.ISO","Partner.Code","Partner","Partner.ISO","X2nd.Partner.Code","X2nd.Partner","X2nd.Partner.ISO","Customs.Proc..Code","Customs","Mode.of.Transport.Code","Mode.of.Transport","Commodity.Code","Commodity","Qty.Unit.Code","Qty.Unit","Qty","Alt.Qty.Unit.Code","Alt.Qty.Unit","Alt.Qty","Netweight..kg.","Gross.weight..kg.","Trade.Value..US..","CIF.Trade.Value..US..","FOB.Trade.Value..US..","Flag"
"S4",2012,2012,2012,4,1,0,"M",156,"China","CHN",410,"Rep. of Korea","KOR",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",12409,-1,"N/A",NA,12409,NA,68194,68194,NA,0
"S4",2012,2012,2012,4,0,0,"X",156,"China","CHN",417,"Kyrgyzstan","KGZ",0,"World","W00","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",6742000,-1,"N/A",NA,6742000,NA,27491681,NA,27491681,0
"S4",2012,2012,2012,4,0,0,"X",156,"China","CHN",422,"Lebanon","LBN",0,"World","W00","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",77500,-1,"N/A",NA,77500,NA,283787,NA,283787,0
"S4",2012,2012,2012,4,1,0,"X",156,"China","CHN",422,"Lebanon","LBN",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",123044,-1,"N/A",NA,123044,NA,357040,NA,357040,0
"S4",2012,2012,2012,4,1,0,"X",156,"China","CHN",430,"Liberia","LBR",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",411159,-1,"N/A",NA,411159,NA,585365,NA,585365,0
"S4",2012,2012,2012,4,0,0,"X",156,"China","CHN",446,"China, Macao SAR","MAC",0,"World","W00","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",3636481,-1,"N/A",NA,3636481,NA,16877093,NA,16877093,0
"S4",2012,2012,2012,5,1,0,"X",156,"China","CHN",446,"China, Macao SAR","MAC",0,"World","W00","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",1000,-1,"N/A",NA,1000,NA,529,NA,529,0
"S4",2012,2012,2012,4,0,0,"X",156,"China","CHN",446,"China, Macao SAR","MAC",0,"World","W00","C00","All CPCs",0,"All MOTs",161,"Bacon, ham and other salted, dried or smoked meat of swine",8,"kg",35998,-1,"N/A",NA,35998,NA,295217,NA,295217,0
"S4",2012,2012,2012,4,1,0,"X",156,"China","CHN",446,"China, Macao SAR","MAC",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",2010326,-1,"N/A",NA,2010326,NA,13613854,NA,13613854,0
"S4",2012,2012,2012,4,0,0,"X",156,"China","CHN",458,"Malaysia","MYS",0,"World","W00","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",284000,-1,"N/A",NA,284000,NA,1539800,NA,1539800,0
"S4",2012,2012,2012,4,0,0,"X",156,"China","CHN",458,"Malaysia","MYS",0,"World","W00","C00","All CPCs",0,"All MOTs",161,"Bacon, ham and other salted, dried or smoked meat of swine",8,"kg",1051,-1,"N/A",NA,1051,NA,18549,NA,18549,0
"S4",2012,2012,2012,4,1,0,"X",156,"China","CHN",458,"Malaysia","MYS",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",8547556,-1,"N/A",NA,8547556,NA,26033127,NA,26033127,0
"S4",2012,2012,2012,4,0,0,"X",156,"China","CHN",480,"Mauritius","MUS",0,"World","W00","C00","All CPCs",0,"All MOTs",161,"Bacon, ham and other salted, dried or smoked meat of swine",8,"kg",200,-1,"N/A",NA,200,NA,1110,NA,1110,0
"S4",2012,2012,2012,4,1,0,"X",156,"China","CHN",480,"Mauritius","MUS",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",195102,-1,"N/A",NA,195102,NA,544998,NA,544998,0
"S4",2012,2012,2012,4,0,0,"M",156,"China","CHN",490,"Other Asia, nes","S19",0,"World","W00","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",905797,-1,"N/A",NA,905797,NA,3835012,3835012,NA,0
"S4",2012,2012,2012,4,1,0,"M",156,"China","CHN",490,"Other Asia, nes","S19",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",70073,-1,"N/A",NA,70073,NA,244646,244646,NA,0
"S4",2012,2012,2012,4,0,0,"X",156,"China","CHN",496,"Mongolia","MNG",0,"World","W00","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",536000,-1,"N/A",NA,536000,NA,2304800,NA,2304800,0
"S4",2012,2012,2012,4,1,0,"X",156,"China","CHN",524,"Nepal","NPL",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",21216,-1,"N/A",NA,21216,NA,44093,NA,44093,0
"S4",2012,2012,2012,4,0,0,"M",156,"China","CHN",528,"Netherlands","NLD",0,"World","W00","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",4132820,-1,"N/A",NA,4132820,NA,5515430,5515430,NA,0
"S4",2012,2012,2012,5,1,0,"M",156,"China","CHN",528,"Netherlands","NLD",0,"World","W00","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",8258848,-1,"N/A",NA,8258848,NA,13016562,13016562,NA,0
"S4",2012,2012,2012,4,1,0,"M",156,"China","CHN",528,"Netherlands","NLD",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",9,-1,"N/A",NA,9,NA,74,74,NA,0
"S4",2012,2012,2012,4,1,0,"X",156,"China","CHN",548,"Vanuatu","VUT",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",115392,-1,"N/A",NA,115392,NA,286305,NA,286305,0
"S4",2012,2012,2012,4,1,0,"X",156,"China","CHN",554,"New Zealand","NZL",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",65274,-1,"N/A",NA,65274,NA,220611,NA,220611,0
"S4",2012,2012,2012,4,1,0,"X",156,"China","CHN",598,"Papua New Guinea","PNG",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",347862,-1,"N/A",NA,347862,NA,1040190,NA,1040190,0
"S4",2012,2012,2012,4,1,0,"X",156,"China","CHN",604,"Peru","PER",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",4959,-1,"N/A",NA,4959,NA,14479,NA,14479,0
"S4",2012,2012,2012,4,1,0,"X",156,"China","CHN",608,"Philippines","PHL",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",14657965,-1,"N/A",NA,14657965,NA,37961515,NA,37961515,0
"S4",2012,2012,2012,4,0,0,"M",156,"China","CHN",616,"Poland","POL",0,"World","W00","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",8051404,-1,"N/A",NA,8051404,NA,12985011,12985011,NA,0
"S4",2012,2012,2012,5,1,0,"M",156,"China","CHN",616,"Poland","POL",0,"World","W00","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",8440009,-1,"N/A",NA,8440009,NA,13811419,13811419,NA,0
"S4",2012,2012,2012,4,1,0,"X",156,"China","CHN",626,"Timor-Leste","TLS",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",122092,-1,"N/A",NA,122092,NA,218828,NA,218828,0
"S4",2012,2012,2012,4,0,0,"X",156,"China","CHN",702,"Singapore","SGP",0,"World","W00","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",1197181,-1,"N/A",NA,1197181,NA,8392277,NA,8392277,0
"S4",2012,2012,2012,4,1,0,"X",156,"China","CHN",702,"Singapore","SGP",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",5861127,-1,"N/A",NA,5861127,NA,23154983,NA,23154983,0
"S4",2012,2012,2012,4,1,0,"M",156,"China","CHN",702,"Singapore","SGP",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",572,-1,"N/A",NA,572,NA,2650,2650,NA,0
"S4",2012,2012,2012,4,0,0,"X",156,"China","CHN",704,"Viet Nam","VNM",0,"World","W00","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",52504,-1,"N/A",NA,52504,NA,120759,NA,120759,0
"S4",2012,2012,2012,5,1,0,"X",156,"China","CHN",704,"Viet Nam","VNM",0,"World","W00","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",82000,-1,"N/A",NA,82000,NA,180400,NA,180400,0
"S4",2012,2012,2012,4,1,0,"X",156,"China","CHN",704,"Viet Nam","VNM",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",172,-1,"N/A",NA,172,NA,465,NA,465,0
"S4",2012,2012,2012,4,1,0,"X",156,"China","CHN",710,"South Africa","ZAF",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",3812,-1,"N/A",NA,3812,NA,11500,NA,11500,0
"S4",2012,2012,2012,4,0,0,"M",156,"China","CHN",724,"Spain","ESP",0,"World","W00","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",67136984,-1,"N/A",NA,67136984,NA,118957522,118957522,NA,0
"S4",2012,2012,2012,5,1,0,"M",156,"China","CHN",724,"Spain","ESP",0,"World","W00","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",40006739,-1,"N/A",NA,40006739,NA,65681603,65681603,NA,0
"S4",2012,2012,2012,4,0,0,"M",156,"China","CHN",724,"Spain","ESP",0,"World","W00","C00","All CPCs",0,"All MOTs",161,"Bacon, ham and other salted, dried or smoked meat of swine",8,"kg",18194,-1,"N/A",NA,18194,NA,1230263,1230263,NA,0
"S4",2012,2012,2012,4,1,0,"M",156,"China","CHN",724,"Spain","ESP",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",8985,-1,"N/A",NA,8985,NA,328530,328530,NA,0
"S4",2012,2012,2012,4,0,0,"X",156,"China","CHN",729,"Sudan","SDN",0,"World","W00","C00","All CPCs",0,"All MOTs",161,"Bacon, ham and other salted, dried or smoked meat of swine",8,"kg",600,-1,"N/A",NA,600,NA,11820,NA,11820,0
"S4",2012,2012,2012,4,1,0,"X",156,"China","CHN",729,"Sudan","SDN",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",1400,-1,"N/A",NA,1400,NA,11812,NA,11812,0
"S4",2012,2012,2012,5,1,0,"M",156,"China","CHN",752,"Sweden","SWE",0,"World","W00","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",19978,-1,"N/A",NA,19978,NA,25971,25971,NA,0
"S4",2012,2012,2012,4,0,0,"X",156,"China","CHN",762,"Tajikistan","TJK",0,"World","W00","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",100000,-1,"N/A",NA,100000,NA,5e+05,NA,500000,0
"S4",2012,2012,2012,4,1,0,"X",156,"China","CHN",764,"Thailand","THA",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",17776,-1,"N/A",NA,17776,NA,81938,NA,81938,0
"S4",2012,2012,2012,4,1,0,"M",156,"China","CHN",764,"Thailand","THA",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",9362,-1,"N/A",NA,9362,NA,176221,176221,NA,0
"S4",2012,2012,2012,4,1,0,"X",156,"China","CHN",784,"United Arab Emirates","ARE",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",356351,-1,"N/A",NA,356351,NA,925020,NA,925020,0
"S4",2012,2012,2012,4,0,0,"M",156,"China","CHN",826,"United Kingdom","GBR",0,"World","W00","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",4537105,-1,"N/A",NA,4537105,NA,8490053,8490053,NA,0
"S4",2012,2012,2012,5,1,0,"M",156,"China","CHN",826,"United Kingdom","GBR",0,"World","W00","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",3049429,-1,"N/A",NA,3049429,NA,3963842,3963842,NA,0
"S4",2012,2012,2012,4,1,0,"M",156,"China","CHN",826,"United Kingdom","GBR",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",373,-1,"N/A",NA,373,NA,7120,7120,NA,0
"S4",2012,2012,2012,4,0,0,"X",156,"China","CHN",842,"USA","USA",0,"World","W00","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",35790,-1,"N/A",NA,35790,NA,47061,NA,47061,0
"S4",2012,2012,2012,4,0,0,"M",156,"China","CHN",842,"USA","USA",0,"World","W00","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",186578246,-1,"N/A",NA,186578246,NA,322998710,322998710,NA,0
"S4",2012,2012,2012,5,1,0,"X",156,"China","CHN",842,"USA","USA",0,"World","W00","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",298062,-1,"N/A",NA,298062,NA,630634,NA,630634,0
"S4",2012,2012,2012,5,1,0,"M",156,"China","CHN",842,"USA","USA",0,"World","W00","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",402704860,-1,"N/A",NA,402704860,NA,744386749,744386749,NA,0
"S4",2012,2012,2012,4,0,0,"M",156,"China","CHN",842,"USA","USA",0,"World","W00","C00","All CPCs",0,"All MOTs",161,"Bacon, ham and other salted, dried or smoked meat of swine",8,"kg",18050,-1,"N/A",NA,18050,NA,208781,208781,NA,0
"S4",2012,2012,2012,4,1,0,"M",156,"China","CHN",842,"USA","USA",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",248151,-1,"N/A",NA,248151,NA,1196876,1196876,NA,0
"S4",2012,2012,2012,4,1,0,"X",156,"China","CHN",882,"Samoa","WSM",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",195554,-1,"N/A",NA,195554,NA,444923,NA,444923,0
"S4",2013,2013,2013,4,0,0,"X",156,"China","CHN",0,"World","W00",0,"World","W00","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",73394763,-1,"N/A",NA,73394763,NA,325389892,NA,325389892,0
"S4",2013,2013,2013,4,0,0,"M",156,"China","CHN",0,"World","W00",0,"World","W00","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",583479924,-1,"N/A",NA,583479924,NA,1105045390,1105045390,NA,0
"S4",2013,2013,2013,5,1,0,"X",156,"China","CHN",0,"World","W00",0,"World","W00","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",8223889,-1,"N/A",NA,8223889,NA,11604381,NA,11604381,0
"S4",2013,2013,2013,5,1,0,"M",156,"China","CHN",0,"World","W00",0,"World","W00","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",811564572,-1,"N/A",NA,811564572,NA,1504744753,1504744753,NA,0
"S4",2013,2013,2013,4,0,0,"X",156,"China","CHN",0,"World","W00",0,"World","W00","C00","All CPCs",0,"All MOTs",161,"Bacon, ham and other salted, dried or smoked meat of swine",8,"kg",668349,-1,"N/A",NA,668349,NA,4354459,NA,4354459,0
"S4",2013,2013,2013,4,0,0,"M",156,"China","CHN",0,"World","W00",0,"World","W00","C00","All CPCs",0,"All MOTs",161,"Bacon, ham and other salted, dried or smoked meat of swine",8,"kg",101482,-1,"N/A",NA,101482,NA,3141217,3141217,NA,0
"S4",2013,2013,2013,4,1,0,"X",156,"China","CHN",0,"World","W00",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",113971818,-1,"N/A",NA,113971818,NA,454044207,NA,454044207,0
"S4",2013,2013,2013,4,1,0,"M",156,"China","CHN",0,"World","W00",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",1236881,-1,"N/A",NA,1236881,NA,4754542,4754542,NA,0
"S4",2013,2013,2013,4,0,0,"X",156,"China","CHN",8,"Albania","ALB",0,"World","W00","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",1862500,-1,"N/A",NA,1862500,NA,6705000,NA,6705000,0
"S4",2013,2013,2013,4,0,0,"X",156,"China","CHN",12,"Algeria","DZA",0,"World","W00","C00","All CPCs",0,"All MOTs",161,"Bacon, ham and other salted, dried or smoked meat of swine",8,"kg",15,-1,"N/A",NA,15,NA,197,NA,197,0
"S4",2013,2013,2013,4,1,0,"X",156,"China","CHN",12,"Algeria","DZA",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",397,-1,"N/A",NA,397,NA,3496,NA,3496,0
"S4",2013,2013,2013,4,0,0,"X",156,"China","CHN",24,"Angola","AGO",0,"World","W00","C00","All CPCs",0,"All MOTs",161,"Bacon, ham and other salted, dried or smoked meat of swine",8,"kg",300,-1,"N/A",NA,300,NA,3471,NA,3471,0
"S4",2013,2013,2013,4,1,0,"X",156,"China","CHN",24,"Angola","AGO",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",299673,-1,"N/A",NA,299673,NA,620041,NA,620041,0
"S4",2013,2013,2013,4,1,0,"X",156,"China","CHN",36,"Australia","AUS",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",289888,-1,"N/A",NA,289888,NA,1037092,NA,1037092,0
"S4",2013,2013,2013,4,1,0,"X",156,"China","CHN",48,"Bahrain","BHR",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",16198,-1,"N/A",NA,16198,NA,42025,NA,42025,0
"S4",2013,2013,2013,4,0,0,"X",156,"China","CHN",51,"Armenia","ARM",0,"World","W00","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",25500,-1,"N/A",NA,25500,NA,86700,NA,86700,0
"S4",2013,2013,2013,4,0,0,"M",156,"China","CHN",56,"Belgium","BEL",0,"World","W00","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",2722467,-1,"N/A",NA,2722467,NA,4940464,4940464,NA,0
"S4",2013,2013,2013,5,1,0,"M",156,"China","CHN",56,"Belgium","BEL",0,"World","W00","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",3784704,-1,"N/A",NA,3784704,NA,6371018,6371018,NA,0
"S4",2013,2013,2013,4,0,0,"M",156,"China","CHN",76,"Brazil","BRA",0,"World","W00","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",1550775,-1,"N/A",NA,1550775,NA,3680082,3680082,NA,0
"S4",2013,2013,2013,4,1,0,"X",156,"China","CHN",90,"Solomon Isds","SLB",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",582664,-1,"N/A",NA,582664,NA,1608179,NA,1608179,0
"S4",2013,2013,2013,4,0,0,"X",156,"China","CHN",96,"Brunei Darussalam","BRN",0,"World","W00","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",162250,-1,"N/A",NA,162250,NA,604728,NA,604728,0
"S4",2013,2013,2013,4,1,0,"X",156,"China","CHN",96,"Brunei Darussalam","BRN",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",132950,-1,"N/A",NA,132950,NA,482052,NA,482052,0
"S4",2013,2013,2013,4,0,0,"M",156,"China","CHN",124,"Canada","CAN",0,"World","W00","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",74322154,-1,"N/A",NA,74322154,NA,138620466,138620466,NA,0
"S4",2013,2013,2013,5,1,0,"M",156,"China","CHN",124,"Canada","CAN",0,"World","W00","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",90186047,-1,"N/A",NA,90186047,NA,157629439,157629439,NA,0
"S4",2013,2013,2013,4,1,0,"X",156,"China","CHN",124,"Canada","CAN",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",129390,-1,"N/A",NA,129390,NA,732991,NA,732991,0
"S4",2013,2013,2013,4,0,0,"X",156,"China","CHN",148,"Chad","TCD",0,"World","W00","C00","All CPCs",0,"All MOTs",161,"Bacon, ham and other salted, dried or smoked meat of swine",8,"kg",103,-1,"N/A",NA,103,NA,1696,NA,1696,0
"S4",2013,2013,2013,4,1,0,"X",156,"China","CHN",148,"Chad","TCD",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",240,-1,"N/A",NA,240,NA,1465,NA,1465,0
"S4",2013,2013,2013,4,0,0,"M",156,"China","CHN",152,"Chile","CHL",0,"World","W00","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",19946003,-1,"N/A",NA,19946003,NA,32879072,32879072,NA,0
"S4",2013,2013,2013,5,1,0,"M",156,"China","CHN",152,"Chile","CHL",0,"World","W00","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",17651460,-1,"N/A",NA,17651460,NA,29171568,29171568,NA,0
"S4",2013,2013,2013,4,1,0,"M",156,"China","CHN",156,"China","CHN",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",137436,-1,"N/A",NA,137436,NA,737886,737886,NA,0
"S4",2013,2013,2013,4,1,0,"X",156,"China","CHN",178,"Congo","COG",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",571077,-1,"N/A",NA,571077,NA,1382592,NA,1382592,0
"S4",2013,2013,2013,4,1,0,"X",156,"China","CHN",180,"Dem. Rep. of the Congo","COD",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",5,-1,"N/A",NA,5,NA,100,NA,100,0
"S4",2013,2013,2013,4,0,0,"M",156,"China","CHN",208,"Denmark","DNK",0,"World","W00","C00","All CPCs",0,"All MOTs",122,"Meat of swine, fresh, chilled or frozen",8,"kg",63894721,-1,"N/A",NA,63894721,NA,137796121,137796121,NA,0
"S4",2013,2013,2013,5,1,0,"M",156,"China","CHN",208,"Denmark","DNK",0,"World","W00","C00","All CPCs",0,"All MOTs",1254,"Edible offal of swine, frozen",8,"kg",169994996,-1,"N/A",NA,169994996,NA,275959666,275959666,NA,0
"S4",2013,2013,2013,4,1,0,"X",156,"China","CHN",232,"Eritrea","ERI",0,"World","W00","C00","All CPCs",0,"All MOTs",175,"Meat & offal (other than liver), of swine, prepared/preserved, n.e.s.",8,"kg",25,-1,"N/A",NA,25,NA,339,NA,339,0
